store_name,city_name,state_id,lat,lng
Dollar General,Poughkeepsie,NY,41.746,-73.911
Dollar General,Poughkeepsie,NY,41.686,-73.91
Dollar General,Prattsburg,NY,42.518,-77.288
Dollar General,Port Leyden,NY,43.578,-75.339
Dollar General,Randolph,NY,42.162,-78.972
Dollar General,Ransomville,NY,43.236,-78.909
Dollar General,Ripley,NY,42.268,-79.706
Dollar General,Ridgewood,NY,40.704,-73.908
Dollar General,Retsof,NY,42.83,-77.881
Dollar General,Remsen,NY,43.337,-75.201
Dollar General,Red Creek,NY,43.235,-76.731
Dollar General,Richmondville,NY,42.635,-74.558
Dollar General,Richfield Springs,NY,42.852,-74.981
Dollar General,Rochester,NY,43.138,-77.671
Dollar General,Rochester,NY,43.146,-77.593
Dollar General,Rochester,NY,43.106,-77.752
Dollar General,Rochester,NY,43.227,-77.658
Dollar General,Rochester,NY,43.166,-77.691
Dollar General,Rochester,NY,43.121,-77.592
Dollar General,Rock Hill,NY,41.629,-74.598
Dollar General,Rocky Point,NY,40.944,-72.94
Dollar General,Sackets Harbor,NY,43.927,-76.108
Dollar General,Rotterdam Junction,NY,42.87,-74.04
Dollar General,Rosendale,NY,41.849,-74.076
Dollar General,Rouses Point,NY,44.995,-73.366
Dollar General,Ronkonkoma,NY,40.827,-73.104
Dollar General,Rushford,NY,42.389,-78.244
Dollar General,Saint Johnsville,NY,42.997,-74.669
Dollar General,Rome,NY,43.303,-75.473
Dollar General,Rome,NY,43.22,-75.448
Dollar General,Rome,NY,43.259,-75.462
Dollar General,Salem,NY,43.163,-73.332
Dollar General,Sanborn,NY,43.144,-78.891
Dollar General,Schroon Lake,NY,43.83,-73.772
Dollar General,Schenectady,NY,42.798,-73.965
Dollar General,Schenectady,NY,42.828,-73.921
Dollar General,Schenectady,NY,42.803,-73.93
Dollar General,Schenectady,NY,42.769,-73.937
Dollar General,Sandy Creek,NY,43.648,-76.085
Dollar General,Schuylerville,NY,43.104,-73.583
Dollar General,Saranac Lake,NY,44.333,-74.139
Dollar General,Savona,NY,42.289,-77.22
Dollar General,Saugerties,NY,42.057,-73.956
Dollar General,Scotia,NY,42.834,-73.97
Dollar General,Sauquoit,NY,42.992,-75.25
Dollar General,Scottsville,NY,43.029,-77.741
Dollar General,Sinclairville,NY,42.253,-79.266
Dollar General,Silver Creek,NY,42.549,-79.151
Dollar General,Smithville Flats,NY,42.399,-75.808
Dollar General,Sherman,NY,42.156,-79.594
Dollar General,Sidney,NY,42.299,-75.408
Dollar General,Sherburne,NY,42.684,-75.5
Dollar General,Shirley,NY,40.783,-72.864
Dollar General,Shokan,NY,41.974,-74.206
Dollar General,Sodus,NY,43.23,-77.038
Dollar General,Solvay,NY,43.06,-76.227
Dollar General,Sherrill,NY,43.075,-75.592
Dollar General,Sharon Springs,NY,42.786,-74.609
Dollar General,South Dayton,NY,42.365,-79.058
Dollar General,South Glens Falls,NY,43.285,-73.642
Dollar General,South Wales,NY,42.711,-78.578
Dollar General,South New Berlin,NY,42.531,-75.39
Dollar General,Spencer,NY,42.1,-76.355
Dollar General,Spencerport,NY,43.217,-77.8
Dollar General,Springwater,NY,42.632,-77.597
Dollar General,Star Lake,NY,44.163,-75.041
Dollar General,Staten Island,NY,40.627,-74.078
Dollar General,Staten Island,NY,40.627,-74.165
Dollar General,Stephentown,NY,42.548,-73.368
Dollar General,Strykersville,NY,42.709,-78.454
Dollar General,Sylvan Beach,NY,43.204,-75.727
Dollar General,Tannersville,NY,42.194,-74.155
Dollar General,Syracuse,NY,43.076,-76.16
Dollar General,Syracuse,NY,43.042,-76.103
Dollar General,Syracuse,NY,43.002,-76.154
Dollar General,Syracuse,NY,43.06,-76.146
Dollar General,Syracuse,NY,43.021,-76.143
Dollar General,Syracuse,NY,43.025,-76.158
Dollar General,Syracuse,NY,43.048,-76.152
Dollar General,Syracuse,NY,43.07,-76.098
Dollar General,Syracuse,NY,43.125,-76.102
Dollar General,Syracuse,NY,43.045,-76.172
Dollar General,Syracuse,NY,43.116,-76.145
Dollar General,Syracuse,NY,43.081,-76.114
Dollar General,Syracuse,NY,43.122,-76.286
Dollar General,Syracuse,NY,43.008,-76.142
Dollar General,Theresa,NY,44.224,-75.822
Dollar General,Taberg,NY,43.297,-75.615
Dollar General,Troy,NY,42.768,-73.68
Dollar General,Tonawanda,NY,42.98,-78.894
Dollar General,Tonawanda,NY,43.02,-78.879
Dollar General,Tonawanda,NY,42.992,-78.852
Dollar General,Tonawanda,NY,43.016,-78.823
Dollar General,Trumansburg,NY,42.549,-76.675
Dollar General,Tully,NY,42.794,-76.122
Dollar General,Tupper Lake,NY,44.227,-74.463
Dollar General,Utica,NY,43.11,-75.256
Dollar General,Utica,NY,43.091,-75.222
Dollar General,Utica,NY,43.153,-75.213
Dollar General,Utica,NY,43.104,-75.163
Dollar General,Union Springs,NY,42.843,-76.697
Dollar General,Valatie,NY,42.435,-73.688
Dollar General,Varysburg,NY,42.761,-78.313
Dollar General,Vestal,NY,42.097,-76.016
Dollar General,Walton,NY,42.167,-75.131
Dollar General,Walden,NY,41.563,-74.175
Dollar General,Vernon,NY,43.079,-75.539
Dollar General,Waddington,NY,44.857,-75.218
Dollar General,Walworth,NY,43.138,-77.28
Dollar General,Warsaw,NY,42.739,-78.132
Dollar General,Warrensburg,NY,43.492,-73.768
Dollar General,Wappingers Falls,NY,41.528,-73.965
Dollar General,Wappingers Falls,NY,41.604,-73.913
Dollar General,Weedsport,NY,43.047,-76.564
Dollar General,Watertown,NY,43.977,-75.943
Dollar General,Watertown,NY,43.995,-75.906
Dollar General,Watertown,NY,43.969,-75.879
Dollar General,Wayland,NY,42.574,-77.59
Dollar General,Waverly,NY,42.002,-76.528
Dollar General,Waterville,NY,42.931,-75.38
Dollar General,Waterloo,NY,42.903,-76.877
Dollar General,Wellsburg,NY,42.017,-76.726
Dollar General,Wellsville,NY,42.116,-77.941
Dollar General,Wellsville,NY,42.128,-77.962
Dollar General,West Chazy,NY,44.813,-73.507
Dollar General,West Bloomfield,NY,42.907,-77.549
Dollar General,West Haverstraw,NY,41.201,-73.984
Dollar General,West Winfield,NY,42.884,-75.194
Dollar General,Westfield,NY,42.336,-79.555
Dollar General,Westmoreland,NY,43.122,-75.406
Dollar General,West Coxsackie,NY,42.359,-73.833
Dollar General,West Seneca,NY,42.834,-78.712
Dollar General,West Seneca,NY,42.865,-78.755
Dollar General,West Seneca,NY,42.829,-78.772
Dollar General,West Seneca,NY,42.84,-78.782
Dollar General,Westtown,NY,41.335,-74.542
Dollar General,White Lake,NY,41.675,-74.815
Dollar General,White Sulphur Spring,NY,41.799,-74.829
Dollar General,Whitehall,NY,43.547,-73.406
Dollar General,Williamson,NY,43.233,-77.195
Dollar General,Whitesville,NY,42.038,-77.78
Dollar General,Whitney Point,NY,42.329,-75.967
Dollar General,Willsboro,NY,44.372,-73.4
Dollar General,Whitesboro,NY,43.12,-75.294
Dollar General,Wilson,NY,43.298,-78.826
Dollar General,Wolcott,NY,43.22,-76.815
Dollar General,Winthrop,NY,44.793,-74.789
Dollar General,Windsor,NY,42.071,-75.642
Dollar General,Windsor,NY,42.096,-75.758
Dollar General,Wurtsboro,NY,41.584,-74.477
Dollar General,Worcester,NY,42.266,-71.801
Dollar General,Angier,NC,35.515,-78.742
Dollar General,Arapahoe,NC,35.026,-76.825
Dollar General,Ahoskie,NC,36.298,-76.987
Dollar General,Albertson,NC,35.138,-77.849
Dollar General,Alliance,NC,35.144,-76.79
Dollar General,Albemarle,NC,35.338,-80.204
Dollar General,Albemarle,NC,35.387,-80.193
Dollar General,Albemarle,NC,35.363,-80.254
Dollar General,Albemarle,NC,35.361,-80.205
Dollar General,Albemarle,NC,35.337,-80.227
Dollar General,Albemarle,NC,35.379,-80.301
Dollar General,Andrews,NC,35.203,-83.823
Dollar General,Andrews,NC,35.2,-83.833
Dollar General,Advance,NC,36.007,-80.436
Dollar General,Aberdeen,NC,35.161,-79.472
Dollar General,Aberdeen,NC,35.151,-79.421
Dollar General,Aberdeen,NC,35.051,-79.434
Dollar General,Archdale,NC,35.9,-79.947
Dollar General,Archdale,NC,35.872,-79.907
Dollar General,Asheboro,NC,35.725,-79.742
Dollar General,Asheboro,NC,35.688,-79.81
Dollar General,Asheboro,NC,35.657,-79.822
Dollar General,Asheboro,NC,35.7,-79.814
Dollar General,Asheboro,NC,35.684,-79.84
Dollar General,Asheboro,NC,35.731,-79.807
Dollar General,Asheboro,NC,35.733,-79.958
Dollar General,Asheboro,NC,35.772,-79.809
Dollar General,Atkinson,NC,34.525,-78.175
Dollar General,Aurora,NC,35.303,-76.8
Dollar General,Bailey,NC,35.781,-78.118
Dollar General,Asheville,NC,35.603,-82.623
Dollar General,Asheville,NC,35.621,-82.654
Dollar General,Asheville,NC,35.576,-82.519
Dollar General,Asheville,NC,35.67,-82.584
Dollar General,Badin,NC,35.404,-80.118
Dollar General,Atlantic Beach,NC,34.699,-76.777
Dollar General,Arden,NC,35.443,-82.573
Dollar General,Autryville,NC,35.113,-78.625
Dollar General,Ayden,NC,35.477,-77.435
Dollar General,Beaufort,NC,34.806,-76.672
Dollar General,Beaufort,NC,34.732,-76.637
Dollar General,Beaufort,NC,34.719,-76.66
Dollar General,Bennett,NC,35.53,-79.526
Dollar General,Belhaven,NC,35.549,-76.631
Dollar General,Bethel,NC,35.809,-77.372
Dollar General,Belews Creek,NC,36.229,-80.084
Dollar General,Benson,NC,35.321,-78.456
Dollar General,Benson,NC,35.377,-78.555
Dollar General,Benson,NC,35.516,-78.562
Dollar General,Bessemer City,NC,35.357,-81.266
Dollar General,Bessemer City,NC,35.287,-81.266
Dollar General,Banner Elk,NC,36.167,-81.861
Dollar General,Banner Elk,NC,36.184,-81.902
Dollar General,Bakersville,NC,36.104,-82.195
Dollar General,Bakersville,NC,36.011,-82.153
Dollar General,Barco,NC,36.358,-75.961
Dollar General,Bolton,NC,34.321,-78.401
Dollar General,Beulaville,NC,34.927,-77.772
Dollar General,Beulaville,NC,34.926,-77.789
Dollar General,Biscoe,NC,35.362,-79.767
Dollar General,Black Mountain,NC,35.618,-82.32
Dollar General,Black Mountain,NC,35.608,-82.351
Dollar General,Bladenboro,NC,34.524,-78.716
Dollar General,Bladenboro,NC,34.642,-78.737
Dollar General,Bladenboro,NC,34.541,-78.793
Dollar General,Boone,NC,36.272,-81.651
Dollar General,Boone,NC,36.157,-81.772
Dollar General,Boone,NC,36.217,-81.664
Dollar General,Bethlehem,NC,35.818,-81.307
Dollar General,Blounts Creek,NC,35.37,-76.952
Dollar General,Boomer,NC,36.068,-81.255
Dollar General,Bolivia,NC,33.989,-78.207
Dollar General,Bolivia,NC,33.976,-78.13
Dollar General,Bolivia,NC,34.061,-78.154
Dollar General,Brevard,NC,35.205,-82.716
Dollar General,Brevard,NC,35.169,-82.808
Dollar General,Brevard,NC,35.224,-82.742
Dollar General,Brevard,NC,35.158,-82.708
Dollar General,Bridgeton,NC,35.123,-77.02
Dollar General,Boonville,NC,36.233,-80.71
Dollar General,Bostic,NC,35.446,-81.811
Dollar General,Bostic,NC,35.333,-81.837
Dollar General,Bunn,NC,35.959,-78.251
Dollar General,Broadway,NC,35.46,-79.053
Dollar General,Burgaw,NC,34.555,-77.915
Dollar General,Browns Summit,NC,36.213,-79.714
Dollar General,Buxton,NC,35.266,-75.53
Dollar General,Calabash,NC,33.936,-78.571
Dollar General,Calabash,NC,33.898,-78.552
Dollar General,Burnsville,NC,35.916,-82.303
Dollar General,Burnsville,NC,35.908,-82.195
Dollar General,Burlington,NC,36.067,-79.431
Dollar General,Burlington,NC,36.093,-79.402
Dollar General,Burlington,NC,36.147,-79.424
Dollar General,Burlington,NC,36.013,-79.512
Dollar General,Burlington,NC,36.023,-79.444
Dollar General,Burlington,NC,36.191,-79.326
Dollar General,Burlington,NC,36.281,-79.35
Dollar General,Burlington,NC,36.104,-79.434
Dollar General,Burlington,NC,36.067,-79.469
Dollar General,Burlington,NC,36.08,-79.482
Dollar General,Burlington,NC,36.081,-79.514
Dollar General,Camden,NC,36.323,-76.174
Dollar General,Butner,NC,36.135,-78.758
Dollar General,Calypso,NC,35.155,-78.108
Dollar General,Bryson City,NC,35.375,-83.53
Dollar General,Bryson City,NC,35.453,-83.39
Dollar General,Bryson City,NC,35.419,-83.454
Dollar General,Bunnlevel,NC,35.306,-78.781
Dollar General,Cameron,NC,35.284,-79.106
Dollar General,Carthage,NC,35.342,-79.405
Dollar General,Carthage,NC,35.225,-79.402
Dollar General,Carolina Beach,NC,34.045,-77.898
Dollar General,Candler,NC,35.533,-82.695
Dollar General,Candler,NC,35.54,-82.754
Dollar General,Candler,NC,35.546,-82.666
Dollar General,Cary,NC,35.791,-78.761
Dollar General,Cary,NC,35.772,-78.783
Dollar General,Canton,NC,35.471,-82.89
Dollar General,Canton,NC,35.533,-82.86
Dollar General,Canton,NC,35.495,-82.871
Dollar General,Candor,NC,35.296,-79.734
Dollar General,Carrboro,NC,35.916,-79.096
Dollar General,Casar,NC,35.508,-81.624
Dollar General,Cashiers,NC,35.12,-83.088
Dollar General,Castalia,NC,36.06,-78.037
Dollar General,Castle Hayne,NC,34.357,-77.9
Dollar General,Catawba,NC,35.718,-81.08
Dollar General,Catawba,NC,35.651,-81.052
Dollar General,Cerro Gordo,NC,34.329,-78.927
Dollar General,Chadbourn,NC,34.333,-78.826
Dollar General,Charlotte,NC,35.274,-80.938
Dollar General,Charlotte,NC,35.162,-80.737
Dollar General,Charlotte,NC,35.325,-80.868
Dollar General,Charlotte,NC,35.151,-80.876
Dollar General,Charlotte,NC,35.302,-80.801
Dollar General,Charlotte,NC,35.283,-80.671
Dollar General,Charlotte,NC,35.273,-80.766
Dollar General,Charlotte,NC,35.208,-80.674
Dollar General,Charlotte,NC,35.305,-80.937
Dollar General,Charlotte,NC,35.201,-80.76
Dollar General,Charlotte,NC,35.131,-80.946
Dollar General,Charlotte,NC,35.244,-80.784
Dollar General,Charlotte,NC,35.324,-80.902
Dollar General,Charlotte,NC,35.312,-80.838
Dollar General,Charlotte,NC,35.2,-80.725
Dollar General,Clarkton,NC,34.49,-78.663
Dollar General,China Grove,NC,35.567,-80.543
Dollar General,China Grove,NC,35.566,-80.578
Dollar General,Clayton,NC,35.656,-78.477
Dollar General,Chocowinity,NC,35.517,-77.095
Dollar General,Claremont,NC,35.767,-81.174
Dollar General,Claremont,NC,35.722,-81.154
Dollar General,Claremont,NC,35.673,-81.148
Dollar General,Cleveland,NC,35.73,-80.695
Dollar General,Climax,NC,35.913,-79.707
Dollar General,Cliffside,NC,35.241,-81.767
Dollar General,Clemmons,NC,35.953,-80.303
Dollar General,Clemmons,NC,36.076,-80.392
Dollar General,Clinton,NC,34.992,-78.307
Dollar General,Clinton,NC,35.013,-78.321
Dollar General,Clinton,NC,35.107,-78.319
Dollar General,Clinton,NC,35.043,-78.36
Dollar General,Cherryville,NC,35.347,-81.448
Dollar General,Cherryville,NC,35.385,-81.37
Dollar General,Clyde,NC,35.532,-82.908
Dollar General,Coats,NC,35.415,-78.675
Dollar General,Conover,NC,35.782,-81.231
Dollar General,Conover,NC,35.813,-81.189
Dollar General,Conover,NC,35.698,-81.224
Dollar General,Conover,NC,35.702,-81.199
Dollar General,Columbia,NC,35.919,-76.238
Dollar General,Connelly Springs,NC,35.726,-81.47
Dollar General,Connelly Springs,NC,35.741,-81.527
Dollar General,Connelly Springs,NC,35.632,-81.519
Dollar General,Concord,NC,35.343,-80.644
Dollar General,Concord,NC,35.383,-80.584
Dollar General,Concord,NC,35.413,-80.639
Dollar General,Concord,NC,35.358,-80.571
Dollar General,Conway,NC,36.438,-77.229
Dollar General,Colfax,NC,36.083,-79.991
Dollar General,Cooleemee,NC,35.812,-80.553
Dollar General,Columbus,NC,35.243,-82.208
Dollar General,Corapeake,NC,36.537,-76.578
Dollar General,Cove City,NC,35.186,-77.317
Dollar General,Creswell,NC,35.873,-76.389
Dollar General,Currie,NC,34.459,-78.051
Dollar General,Creedmoor,NC,36.141,-78.716
Dollar General,Creedmoor,NC,36.116,-78.687
Dollar General,Crouse,NC,35.418,-81.318
Dollar General,Cramerton,NC,35.249,-81.08
Dollar General,Crumpler,NC,36.468,-81.397
Dollar General,Currituck,NC,36.451,-76.023
Dollar General,Dallas,NC,35.302,-81.159
Dollar General,Dallas,NC,35.329,-81.229
Dollar General,Dallas,NC,35.317,-81.191
Dollar General,Deep Gap,NC,36.239,-81.515
Dollar General,Deep Run,NC,35.14,-77.691
Dollar General,Denton,NC,35.629,-80.108
Dollar General,Denton,NC,35.635,-80.112
Dollar General,Dublin,NC,34.659,-78.725
Dollar General,Durham,NC,35.984,-78.834
Dollar General,Durham,NC,36.032,-78.98
Dollar General,Durham,NC,36.076,-78.911
Dollar General,Durham,NC,36.06,-78.928
Dollar General,Durham,NC,36.01,-78.92
Dollar General,Durham,NC,35.93,-78.843
Dollar General,Durham,NC,35.988,-78.928
Dollar General,Denver,NC,35.527,-81.016
Dollar General,Delco,NC,34.314,-78.215
Dollar General,Dunn,NC,35.313,-78.619
Dollar General,Dunn,NC,35.264,-78.573
Dollar General,Dudley,NC,35.267,-78.042
Dollar General,Dudley,NC,35.227,-77.987
Dollar General,Dobson,NC,36.397,-80.782
Dollar General,Dobson,NC,36.396,-80.72
Dollar General,Dobson,NC,36.33,-80.722
Dollar General,East Bend,NC,36.222,-80.597
Dollar General,East Bend,NC,36.217,-80.507
Dollar General,Eden,NC,36.535,-79.802
Dollar General,Eden,NC,36.515,-79.761
Dollar General,Eden,NC,36.492,-79.74
Dollar General,Eden,NC,36.477,-79.795
Dollar General,Eden,NC,36.492,-79.763
Dollar General,Eden,NC,36.512,-79.701
Dollar General,Eden,NC,36.464,-79.726
Dollar General,Elizabeth City,NC,36.266,-76.201
Dollar General,Elizabeth City,NC,36.305,-76.233
Dollar General,Elizabeth City,NC,36.288,-76.254
Dollar General,Elizabeth City,NC,36.333,-76.227
Dollar General,Elizabeth City,NC,36.296,-76.227
Dollar General,Elizabethtown,NC,34.626,-78.606
Dollar General,Elizabethtown,NC,34.648,-78.547
Dollar General,Elizabethtown,NC,34.631,-78.617
Dollar General,Elizabethtown,NC,34.8,-78.582
Dollar General,Ellerbe,NC,35.062,-79.763
Dollar General,Elkin,NC,36.289,-80.856
Dollar General,Elk Park,NC,36.157,-81.981
Dollar General,Elm City,NC,35.842,-77.93
Dollar General,Elm City,NC,35.751,-77.772
Dollar General,Elm City,NC,35.802,-77.866
Dollar General,Ellenboro,NC,35.288,-81.78
Dollar General,Ellenboro,NC,35.331,-81.761
Dollar General,Edenton,NC,36.061,-76.618
Dollar General,Edenton,NC,36.076,-76.596
Dollar General,Edenton,NC,36.138,-76.659
Dollar General,Edenton,NC,36.1,-76.533
Dollar General,Enfield,NC,36.182,-77.662
Dollar General,Enfield,NC,36.172,-77.672
Dollar General,Enfield,NC,36.211,-77.847
Dollar General,Etowah,NC,35.316,-82.597
Dollar General,Ennice,NC,36.56,-80.943
Dollar General,Engelhard,NC,35.511,-76.013
Dollar General,Eureka,NC,35.54,-77.879
Dollar General,Erwin,NC,35.318,-78.682
Dollar General,Evergreen,NC,34.409,-78.901
Dollar General,Elon,NC,36.179,-79.508
Dollar General,Elon,NC,36.114,-79.479
Dollar General,Emerald Isle,NC,34.666,-77.027
Dollar General,Fair Bluff,NC,34.315,-79.031
Dollar General,Fallston,NC,35.431,-81.502
Dollar General,Faison,NC,35.106,-78.215
Dollar General,Faison,NC,35.12,-78.134
Dollar General,Fairview,NC,35.537,-82.434
Dollar General,Fairview,NC,35.518,-82.403
Dollar General,Fairmont,NC,34.471,-79.2
Dollar General,Fairmont,NC,34.496,-79.112
Dollar General,Fairmont,NC,34.506,-79.112
Dollar General,Farmville,NC,35.58,-77.592
Dollar General,Farmville,NC,35.611,-77.595
Dollar General,Fletcher,NC,35.479,-82.446
Dollar General,Fletcher,NC,35.443,-82.475
Dollar General,Fletcher,NC,35.428,-82.503
Dollar General,Fayetteville,NC,35.06,-79.049
Dollar General,Fayetteville,NC,35.016,-79.009
Dollar General,Fayetteville,NC,34.9,-78.854
Dollar General,Fayetteville,NC,35.177,-78.857
Dollar General,Fayetteville,NC,35.007,-78.966
Dollar General,Fayetteville,NC,35.102,-78.993
Dollar General,Fayetteville,NC,35.034,-79.017
Dollar General,Fayetteville,NC,35.109,-78.927
Dollar General,Fayetteville,NC,35.095,-78.784
Dollar General,Fayetteville,NC,35.004,-78.814
Dollar General,Fayetteville,NC,34.951,-78.752
Dollar General,Fayetteville,NC,35.046,-78.855
Dollar General,Fayetteville,NC,35.035,-78.776
Dollar General,Fayetteville,NC,35.089,-78.925
Dollar General,Fayetteville,NC,35.075,-78.88
Dollar General,Fayetteville,NC,35.033,-78.846
Dollar General,Fayetteville,NC,35.151,-78.914
Dollar General,Fayetteville,NC,35.062,-79.013
Dollar General,Fayetteville,NC,35.093,-79.011
Dollar General,Fayetteville,NC,35.083,-78.988
Dollar General,Forest City,NC,35.334,-81.865
Dollar General,Forest City,NC,35.34,-81.873
Dollar General,Forest City,NC,35.321,-81.879
Dollar General,Forest City,NC,35.236,-81.85
Dollar General,Forest City,NC,35.299,-81.909
Dollar General,Fountain,NC,35.672,-77.639
Dollar General,Four Oaks,NC,35.445,-78.425
Dollar General,Four Oaks,NC,35.446,-78.422
Dollar General,Four Oaks,NC,35.509,-78.517
Dollar General,Franklin,NC,35.179,-83.387
Dollar General,Franklin,NC,35.084,-83.385
Dollar General,Franklin,NC,35.135,-83.398
Dollar General,Franklin,NC,35.166,-83.435
Dollar General,Franklin,NC,35.166,-83.319
Dollar General,Franklin,NC,35.187,-83.372
Dollar General,Fuquay Varina,NC,35.563,-78.869
Dollar General,Fuquay Varina,NC,35.511,-78.814
Dollar General,Fuquay Varina,NC,35.589,-78.788
Dollar General,Fremont,NC,35.538,-77.979
Dollar General,Franklinton,NC,36.141,-78.575
Dollar General,Franklinton,NC,36.081,-78.54
Dollar General,Franklinton,NC,36.103,-78.464
Dollar General,Garysburg,NC,36.449,-77.56
Dollar General,Garland,NC,34.833,-78.355
Dollar General,Garner,NC,35.581,-78.547
Dollar General,Garner,NC,35.629,-78.611
Dollar General,Gastonia,NC,35.251,-81.176
Dollar General,Gastonia,NC,35.242,-81.134
Dollar General,Gastonia,NC,35.243,-81.223
Dollar General,Gastonia,NC,35.214,-81.167
Dollar General,Gastonia,NC,35.221,-81.09
Dollar General,Gastonia,NC,35.264,-81.174
Dollar General,Gastonia,NC,35.259,-81.255
Dollar General,Gastonia,NC,35.279,-81.06
Dollar General,Gastonia,NC,35.268,-81.135
Dollar General,Gastonia,NC,35.154,-81.094
Dollar General,Gaston,NC,36.536,-77.793
Dollar General,Gaston,NC,36.498,-77.644
Dollar General,Gates,NC,36.536,-76.767
Dollar General,Gatesville,NC,36.411,-76.756
Dollar General,Germanton,NC,36.266,-80.224
Dollar General,Godwin,NC,35.158,-78.615
Dollar General,Gibson,NC,34.762,-79.6
Dollar General,Gibsonville,NC,36.103,-79.549
Dollar General,Gibsonville,NC,36.064,-79.612
Dollar General,Gibsonville,NC,36.248,-79.518
Dollar General,Glen Alpine,NC,35.728,-81.779
Dollar General,Glendale Springs,NC,36.344,-81.37
Dollar General,Gold Hill,NC,35.524,-80.34
Dollar General,Goldsboro,NC,35.392,-77.996
Dollar General,Goldsboro,NC,35.435,-77.864
Dollar General,Goldsboro,NC,35.398,-77.907
Dollar General,Goldsboro,NC,35.334,-78.034
Dollar General,Goldsboro,NC,35.343,-77.919
Dollar General,Goldsboro,NC,35.432,-77.994
Dollar General,Goldsboro,NC,35.408,-77.984
Dollar General,Goldsboro,NC,35.401,-78.019
Dollar General,Goldsboro,NC,35.376,-77.96
Dollar General,Goldsboro,NC,35.456,-77.932
Dollar General,Goldsboro,NC,35.297,-78.162
Dollar General,Goldston,NC,35.591,-79.326
Dollar General,Grandy,NC,36.244,-75.88
Dollar General,Graham,NC,35.993,-79.294
Dollar General,Graham,NC,36.068,-79.4
Dollar General,Graham,NC,36.005,-79.392
Dollar General,Graham,NC,36.029,-79.348
Dollar General,Graham,NC,36.045,-79.397
Dollar General,Graham,NC,35.906,-79.308
Dollar General,Granite Falls,NC,35.795,-81.527
Dollar General,Granite Falls,NC,35.81,-81.449
Dollar General,Grantsboro,NC,35.144,-76.833
Dollar General,Green Level,NC,36.119,-79.351
Dollar General,Greenville,NC,35.563,-77.348
Dollar General,Greenville,NC,35.656,-77.407
Dollar General,Greenville,NC,35.604,-77.344
Dollar General,Greenville,NC,35.606,-77.43
Dollar General,Greenville,NC,35.605,-77.483
Dollar General,Greenville,NC,35.63,-77.329
Dollar General,Greenville,NC,35.6,-77.37
Dollar General,Greenville,NC,35.708,-77.464
Dollar General,Greenville,NC,35.465,-77.275
Dollar General,Greenville,NC,35.633,-77.377
Dollar General,Greenville,NC,35.605,-77.384
Dollar General,Greenville,NC,35.583,-77.29
Dollar General,Greensboro,NC,36.047,-79.8
Dollar General,Greensboro,NC,36.115,-79.777
Dollar General,Greensboro,NC,36.219,-79.787
Dollar General,Greensboro,NC,36.127,-79.904
Dollar General,Greensboro,NC,36.069,-79.823
Dollar General,Greensboro,NC,36.009,-79.804
Dollar General,Greensboro,NC,36.068,-79.873
Dollar General,Greensboro,NC,35.984,-79.801
Dollar General,Greensboro,NC,36.097,-79.75
Dollar General,Greensboro,NC,36.152,-79.709
Dollar General,Greensboro,NC,35.974,-79.712
Dollar General,Greensboro,NC,36.029,-79.769
Dollar General,Greensboro,NC,36.088,-79.712
Dollar General,Greensboro,NC,36.049,-79.731
Dollar General,Greensboro,NC,36.02,-79.865
Dollar General,Greensboro,NC,36.14,-79.777
Dollar General,Grifton,NC,35.373,-77.441
Dollar General,Grimesland,NC,35.564,-77.193
Dollar General,Halifax,NC,36.33,-77.593
Dollar General,Hamlet,NC,34.865,-79.736
Dollar General,Hamlet,NC,34.878,-79.675
Dollar General,Hamlet,NC,34.893,-79.7
Dollar General,Hallsboro,NC,34.322,-78.595
Dollar General,Grover,NC,35.21,-81.532
Dollar General,Grover,NC,35.178,-81.455
Dollar General,Hampstead,NC,34.417,-77.65
Dollar General,Harkers Island,NC,34.697,-76.57
Dollar General,Hamptonville,NC,36.12,-80.773
Dollar General,Harmony,NC,35.957,-80.772
Dollar General,Harmony,NC,36.009,-80.839
Dollar General,Haw River,NC,36.091,-79.38
Dollar General,Havelock,NC,34.847,-76.76
Dollar General,Havelock,NC,34.858,-76.895
Dollar General,Havelock,NC,34.907,-76.936
Dollar General,Hayesville,NC,35.036,-83.815
Dollar General,Hayesville,NC,35.032,-83.84
Dollar General,Hayesville,NC,35.032,-83.855
Dollar General,Henderson,NC,36.279,-78.371
Dollar General,Henderson,NC,36.247,-78.331
Dollar General,Henderson,NC,36.281,-78.406
Dollar General,Henderson,NC,36.317,-78.412
Dollar General,Henderson,NC,36.349,-78.361
Dollar General,Henderson,NC,36.315,-78.363
Dollar General,Henderson,NC,36.344,-78.393
Dollar General,Hays,NC,36.25,-81.113
Dollar General,Hertford,NC,36.218,-76.462
Dollar General,Hertford,NC,36.105,-76.401
Dollar General,Hertford,NC,36.23,-76.349
Dollar General,Hertford,NC,36.176,-76.464
Dollar General,Hendersonville,NC,35.33,-82.378
Dollar General,Hendersonville,NC,35.38,-82.474
Dollar General,Hendersonville,NC,35.353,-82.503
Dollar General,Hendersonville,NC,35.377,-82.378
Dollar General,Hendersonville,NC,35.306,-82.455
Dollar General,Hiddenite,NC,35.9,-81.093
Dollar General,Hickory,NC,35.72,-81.245
Dollar General,Hickory,NC,35.729,-81.385
Dollar General,Hickory,NC,35.733,-81.406
Dollar General,Hickory,NC,35.754,-81.281
Dollar General,Hickory,NC,35.767,-81.334
Dollar General,Hickory,NC,35.742,-81.304
